"Step","ddpo_trainer_config.no_ellipse_prompts: true - trained_validation/size_mean","ddpo_trainer_config.no_ellipse_prompts: true - trained_validation/size_mean__MIN","ddpo_trainer_config.no_ellipse_prompts: true - trained_validation/size_mean__MAX","ddpo_trainer_config.no_ellipse_prompts: false - trained_validation/size_mean","ddpo_trainer_config.no_ellipse_prompts: false - trained_validation/size_mean__MIN","ddpo_trainer_config.no_ellipse_prompts: false - trained_validation/size_mean__MAX"
"28120","0.9731160998344421","0.9119141101837158","0.9999675154685974","0.8120483756065369","0.7168864011764526","0.9997396469116211"
"28140","0.9741170704364777","0.9115153551101685","0.9999837875366211","0.8100396593411764","0.7189779281616211","0.9997152090072632"
"28160","0.9708605209986368","0.8997477889060974","0.9999837875366211","0.8120700816313425","0.7266276478767395","0.9998047351837158"
"28180","0.9701945583025614","0.8958659172058105","0.9999512434005737","0.8104167282581329","0.7134847640991211","0.9997559189796448"
"28200","0.9695218106110891","0.8917236924171448","0.9999512434005737","0.809403528769811","0.7190999984741211","0.9997071027755737"
"28220","0.9701240261395773","0.8994629383087158","0.99993497133255","0.8132419685522715","0.7267497181892395","0.9998047351837158"
"28240","0.9707072476545969","0.90386563539505","0.9999675154685974","0.8102403978506724","0.7250407338142395","0.9997396469116211"
"28260","0.970438688993454","0.8962077498435974","0.9999430775642395","0.8118462860584259","0.7263265252113342","0.9996989369392395"
"28280","0.9718167185783386","0.9012532830238342","0.9999918937683105","0.8149319489796957","0.7287435531616211","0.9997559189796448"
"28300","0.9730103015899658","0.9051026105880737","1","0.8102281788984934","0.7231526970863342","0.99981290102005"
"28320","0.9716024398803711","0.9015788435935974","0.99993497133255","0.8112752735614777","0.7224040031433105","0.9996826648712158"
"28340","0.9718302885691324","0.9061605334281921","0.9999837875366211","0.8110975921154022","0.7249512076377869","0.9998454451560974"
"28360","0.9723701079686483","0.9081624746322632","0.9999512434005737","0.814610501130422","0.7341227531433105","0.9997233748435974"
"28380","0.9718289275964102","0.9047119617462158","1","0.812223345041275","0.7250651717185974","0.9997640252113342"
"28400","0.972147673368454","0.9046631455421448","0.9999837875366211","0.8106377919514974","0.7286295890808105","0.9997559189796448"
"28420","0.9726196726163229","0.9035645127296448","0.9999756217002869","0.8154310882091522","0.7282959222793579","0.9997396469116211"
"28440","0.9730496406555176","0.9099772572517395","0.9999837875366211","0.8150635162989298","0.7280924916267395","0.9997233748435974"
"28460","0.9727620979150137","0.9062012434005737","1","0.8107666472593943","0.7194987535476685","0.9997721910476685"
"28480","0.9726210335890452","0.9085124135017395","1","0.8138373891512553","0.7217611074447632","0.9997152090072632"
"28500","0.9720106919606527","0.8987712264060974","1","0.8123440643151602","0.7196370959281921","0.99981290102005"
"28520","0.9720296760400137","0.9000651240348816","1","0.8131402234236399","0.7188802361488342","0.9997640252113342"
"28540","0.9730130136013031","0.9032471179962158","1","0.8164361317952474","0.7288981676101685","0.9997477531433105"
"28560","0.972458283106486","0.9016113877296448","0.9999837875366211","0.8171346485614777","0.7337647080421448","0.9995931386947632"
"28580","0.9715278247992197","0.8987223505973816","0.9999837875366211","0.8138224681218466","0.7177408933639526","0.9996663928031921"
"28600","0.9723307689030966","0.9071778059005737","0.9999918937683105","0.8172716299692789","0.7218506336212158","0.9996989369392395"
"28620","0.9720730682214102","0.8979818224906921","0.9999918937683105","0.8198798696200053","0.7346680164337158","0.9997152090072632"
"28640","0.973661333322525","0.9103027582168579","0.9999918937683105","0.8213297923405966","0.7339518666267395","0.9997559189796448"
"28660","0.9739583730697632","0.9065185785293579","0.9999675154685974","0.8188626170158386","0.7230143547058105","0.9997884631156921"
"28680","0.9735121528307596","0.9086914658546448","0.9999918937683105","0.8194689055283865","0.7274984121322632","0.9997396469116211"
"28700","0.9737671415011088","0.9108724594116211","0.9999918937683105","0.8195570707321167","0.7181722521781921","0.9997152090072632"
"28720","0.9724799692630768","0.9081054925918579","0.9999918937683105","0.8204373319943746","0.727490246295929","0.9997884631156921"
"28740","0.9733941356341044","0.9086507558822632","1","0.8199314177036285","0.7310954332351685","0.9996419548988342"
"28760","0.9732191860675812","0.9029867053031921","0.9999918937683105","0.8203505277633667","0.7286377549171448","0.9997396469116211"
"28780","0.9733738005161285","0.9068278670310974","0.9999918937683105","0.8205702503522238","0.7354574203491211","0.9996582269668579"
"28800","0.9736396372318268","0.9107096791267395","0.9999756217002869","0.8205200632413229","0.7342285513877869","0.9996501207351685"
"28820","0.9747152129809061","0.9128336906433105","0.9999837875366211","0.8176202178001404","0.7288574576377869","0.9997152090072632"
"28840","0.9753255744775137","0.9132894277572632","0.9999837875366211","0.8199992378552755","0.7344076037406921","0.9997071027755737"
"28860","0.9744941294193268","0.9070312976837158","0.9999918937683105","0.8184991180896759","0.7365478873252869","0.9997966289520264"
"28880","0.974655548731486","0.9081869125366211","0.9999675154685974","0.8188259800275167","0.735058605670929","0.9997640252113342"
"28900","0.9734673897425333","0.9054606556892395","1","0.8219848970572153","0.7467610836029053","0.9997559189796448"
"28920","0.9740926722685496","0.9085205793380737","0.9999918937683105","0.8197387953599294","0.7415853142738342","0.9997152090072632"
"28940","0.9741862416267395","0.9068685173988342","0.9999918937683105","0.8193820913632711","0.7409424185752869","0.9997802972793579"
"28960","0.9742323458194733","0.9052816033363342","1","0.8219604889551798","0.7439779043197632","0.9997477531433105"
"28980","0.975455770889918","0.9121338129043579","0.9999756217002869","0.8204237520694733","0.7368733882904053","0.9997559189796448"
"29000","0.974882036447525","0.9109700918197632","1","0.8208075960477194","0.7404704093933105","0.9997152090072632"
"29020","0.9738675157229105","0.90374356508255","0.9999918937683105","0.8228868842124939","0.7392416000366211","0.99981290102005"
"29040","0.9744534293810526","0.9056152701377869","1","0.8229533235232035","0.7382894158363342","0.9996989369392395"
"29060","0.9753865996996561","0.9118245840072632","0.9999593496322632","0.8246663808822632","0.746167004108429","0.9998047351837158"
"29080","0.9731622139612833","0.8977702260017395","0.9999268054962158","0.8233019113540649","0.7419108748435974","0.9997966289520264"
"29100","0.9747328460216522","0.9036133289337158","0.9999837875366211","0.8237956166267395","0.7477376461029053","0.9998047351837158"
"29120","0.9758599499861399","0.9061686396598816","0.9999918937683105","0.8216851552327474","0.7436442375183105","0.9997884631156921"
"29140","0.9753282964229584","0.90557461977005","0.9999837875366211","0.8245822985967001","0.7505208849906921","0.9997640252113342"
"29160","0.9753784636656443","0.9099854230880737","1","0.8237888415654501","0.744946300983429","0.9998454451560974"
"29180","0.9745049973328909","0.9058838486671448","0.9999837875366211","0.820937822262446","0.7388916611671448","0.9997071027755737"
"29200","0.9752211173375448","0.9088379144668579","1","0.8243191738923391","0.7489014267921448","0.9996989369392395"
"29220","0.9759535491466522","0.9102702140808105","0.9999837875366211","0.8232870002587637","0.7464925646781921","0.9997396469116211"
"29240","0.976053923368454","0.9129964709281921","0.9999918937683105","0.8219130039215088","0.743481457233429","0.9997802972793579"
"29260","0.9761108855406443","0.9112630486488342","0.9999837875366211","0.8236748973528544","0.7451660633087158","0.9997396469116211"
"29280","0.9768243134021759","0.9145426750183105","0.9999918937683105","0.8227512439092001","0.7365641593933105","0.9997071027755737"
"29300","0.9756388862927755","0.9043132066726685","0.9999837875366211","0.8250108957290649","0.7442302107810974","0.9998047351837158"
"29320","0.9762831429640452","0.90874844789505","0.9999918937683105","0.8219415048758189","0.7404053211212158","0.9997884631156921"
"29340","0.9764811595280966","0.9128174185752869","1","0.8225464224815369","0.7419840693473816","0.9997884631156921"
"29360","0.9757500986258189","0.9082438349723816","1","0.8224189380804697","0.7437907457351685","0.9997966289520264"
"29380","0.9762356579303741","0.9084798693656921","1","0.8260132273038229","0.7474121451377869","0.9997966289520264"
"29400","0.977250208457311","0.9135172963142395","0.9999837875366211","0.8268215954303741","0.7495117783546448","0.9997721910476685"
"29420","0.9770006438096365","0.9121500849723816","0.9999918937683105","0.8255344231923422","0.7335449457168579","0.9998372793197632"
"29440","0.976671040058136","0.9091472029685974","1","0.826376716295878","0.7375895380973816","0.9998210072517395"
"29460","0.9769599537054697","0.9131999015808105","1","0.829796036084493","0.7435954213142395","0.9997802972793579"
"29480","0.9774170319239298","0.9161214828491211","1","0.8299981455008189","0.7457275986671448","0.9997884631156921"
"29500","0.9779080251852671","0.9180094599723816","1","0.829611579577128","0.7382161617279053","0.9997559189796448"
"29520","0.9780734976132711","0.9154216051101685","1","0.8302246431509653","0.7375488877296448","0.9997640252113342"
"29540","0.9779907663663229","0.9155029654502869","1","0.8293416698773702","0.7405599355697632","0.9998210072517395"
"29560","0.978952427705129","0.9164551496505737","0.9999675154685974","0.8301066557566324","0.7420817613601685","0.9997559189796448"
"29580","0.976920614639918","0.9055013656616211","1","0.827682892481486","0.7362386584281921","0.99981290102005"
"29600","0.976468950510025","0.9014811515808105","0.9999918937683105","0.8307197093963623","0.7523112297058105","0.9998047351837158"
"29620","0.9787381092707316","0.9152018427848816","0.9999918937683105","0.8335558176040649","0.7505697011947632","0.9998210072517395"
"29640","0.9791992604732513","0.9155680537223816","0.9999837875366211","0.833536833524704","0.7498047351837158","0.9998698234558105"
"29660","0.9791938563187917","0.9155111312866211","0.9999675154685974","0.8321194549401602","0.7509847283363342","0.99981290102005"
"29680","0.9783298472563425","0.9124837517738342","0.9999675154685974","0.8308648467063904","0.7456624507904053","0.9998210072517395"
"29700","0.9771430492401123","0.9048014879226685","0.9999918937683105","0.8329034149646759","0.7521973252296448","0.9998291730880737"
"29720","0.9772176543871561","0.9105387926101685","1","0.8344089488188425","0.7526774406433105","0.9998210072517395"
"29740","0.9781128466129303","0.91131192445755","0.9999918937683105","0.8346870044867197","0.7515055537223816","0.9997721910476685"
"29760","0.9783366322517395","0.9100098013877869","0.9999918937683105","0.8333347340424856","0.7447347640991211","0.9998698234558105"
"29780","0.9783230821291605","0.9124674797058105","0.9999918937683105","0.8358656565348307","0.7493327260017395","0.9998860955238342"
"29800","0.9782498280207316","0.9103760123252869","0.9999918937683105","0.8373806873957316","0.7487874627113342","0.9998454451560974"
"29820","0.9792331655820211","0.9114095568656921","0.9999918937683105","0.8354492684205373","0.7451660633087158","0.99981290102005"
"29840","0.9795112212498983","0.9133301377296448","1","0.8328925669193268","0.7471029162406921","0.9997802972793579"
"29860","0.9777032236258189","0.9109375476837158","0.9999918937683105","0.8315335313479105","0.7381592392921448","0.99981290102005"
"29880","0.9801541169484457","0.9223226308822632","1","0.8335273166497549","0.7554280757904053","0.9998860955238342"
"29900","0.9795003632704417","0.9166341423988342","1","0.8334405322869619","0.7433838248252869","0.9998617172241211"
"29920","0.9801744520664215","0.9215251207351685","1","0.8373372852802277","0.7523519396781921","0.9998698234558105"
"29940","0.9786133170127869","0.9105713367462158","1","0.8372409840424856","0.7518962025642395","0.9998372793197632"
"29960","0.9793538848559061","0.9175781607627869","0.9999918937683105","0.8371840218702952","0.7468425035476685","0.9998454451560974"
"29980","0.981039802233378","0.9278483390808105","1","0.8375990589459738","0.7493082880973816","0.9999105334281921"
"30000","0.9816745718320211","0.9283040761947632","1","0.8394206166267395","0.7558349967002869","0.9998779892921448"
"30020","0.981163223584493","0.9246582388877869","1","0.8401679595311483","0.7559977769851685","0.9998779892921448"
"30040","0.9822293122609457","0.9288493394851685","1","0.8381130993366241","0.7495687007904053","0.9999268054962158"
"30060","0.9823554456233978","0.9282552599906921","1","0.8374444444974264","0.7477458119392395","0.9999268054962158"
"30080","0.9813029368718466","0.9245361685752869","1","0.840243915716807","0.7467448115348816","0.9998942613601685"
"30100","0.9795803825060526","0.9141276478767395","1","0.8360650340716044","0.7353597283363342","0.9998779892921448"
"30120","0.9785550038019816","0.9115316271781921","1","0.8396172920862833","0.7421305775642395","0.9998454451560974"
"30140","0.9776801665623983","0.9023356437683105","1","0.8386203746000925","0.7317138910293579","0.9998535513877869"
"30160","0.9790066679318746","0.9104167222976685","1","0.8388523161411285","0.731762707233429","0.9998535513877869"
"30180","0.9787530303001404","0.9069987535476685","1","0.8405491014321645","0.7420735955238342","0.9998454451560974"
"30200","0.9778741200764974","0.9020589590072632","1","0.8393148283163706","0.7408040761947632","0.9998698234558105"
"30220","0.9772298634052277","0.8986491560935974","0.9999918937683105","0.8395955860614777","0.7398519515991211","0.9998779892921448"
"30240","0.9780165354410807","0.9039144515991211","1","0.8407796621322632","0.7479411363601685","0.9998942613601685"
"30260","0.9790636301040649","0.9096517562866211","1","0.8387438058853149","0.7465820908546448","0.9998535513877869"
"30280","0.9789117077986399","0.9149088859558105","1","0.8400268952051798","0.7479736804962158","0.9998860955238342"
"30300","0.9811930656433105","0.9230632185935974","1","0.8417616486549377","0.752636730670929","0.9998860955238342"
"30320","0.978720466295878","0.91131192445755","1","0.8397854665915171","0.7444824576377869","0.9998698234558105"
"30340","0.979545126358668","0.9130859971046448","1","0.8392415841420492","0.7464600205421448","0.9998860955238342"
"30360","0.9788384636243185","0.9079671502113342","1","0.8436130483945211","0.7504069209098816","0.9998779892921448"
"30380","0.9779066741466522","0.9057129621505737","1","0.844651997089386","0.7578451037406921","0.9999023675918579"
"30400","0.9781996508439382","0.90484219789505","1","0.842381497224172","0.7531819939613342","0.9999186992645264"
"30420","0.9806844592094421","0.9221029281616211","1","0.8454658091068268","0.7565755844116211","0.9998779892921448"
"30440","0.9800740977128347","0.9170898795127869","1","0.8468601206938425","0.7563720941543579","0.9999105334281921"
"30460","0.9786824981371561","0.9110351800918579","0.9999918937683105","0.8470039069652557","0.7592041492462158","0.9998454451560974"
"30480","0.9788099924723307","0.9138835072517395","1","0.8473931550979614","0.7508870959281921","0.9998535513877869"
"30500","0.9777520497639974","0.9094727039337158","0.9999918937683105","0.8460490306218466","0.7524983882904053","0.9999023675918579"
"30520","0.9776177704334259","0.9053060412406921","1","0.8467068572839102","0.7504883408546448","0.9998942613601685"
"30540","0.9793783028920492","0.9149984121322632","1","0.8452026744683584","0.7495361566543579","0.9998942613601685"
"30560","0.978080282608668","0.9033122062683105","1","0.8462565541267395","0.748242199420929","0.9998617172241211"
"30580","0.9802382091681162","0.9179362654685974","1","0.8488973478476206","0.7442220449447632","0.9999023675918579"
"30600","0.979899138212204","0.9173421859741211","0.9999918937683105","0.8485473990440369","0.7396321892738342","0.9998454451560974"
"30620","0.9768324593702952","0.8996989130973816","1","0.8498182892799377","0.7497884631156921","0.9999023675918579"
"30640","0.9771851102511088","0.9022542834281921","1","0.8484416007995605","0.7450928092002869","0.9998210072517395"
"30660","0.9769531687100729","0.8979167342185974","1","0.8468140065670013","0.7424805164337158","0.9998860955238342"
"30680","0.9775282641251882","0.9047526717185974","0.9999837875366211","0.8481350739796957","0.7460123896598816","0.9999105334281921"
"30700","0.9780830045541128","0.9056559801101685","0.9999837875366211","0.847935696442922","0.7497884631156921","0.9998942613601685"
"30720","0.9786906441052755","0.9081543684005737","0.9999918937683105","0.8507528007030487","0.7564616203308105","0.9999023675918579"
"30740","0.9785929918289185","0.9059733748435974","0.9999918937683105","0.8472561637560526","0.7513346672058105","0.9998860955238342"
"30760","0.978476325670878","0.9029297232627869","0.9999918937683105","0.8495849967002869","0.7600667476654053","0.9999023675918579"
"30780","0.9797011117140452","0.9071859121322632","0.9999837875366211","0.8510864575703939","0.752148449420929","0.9999023675918579"
"30800","0.9811456302801768","0.9141358137130737","0.9999675154685974","0.8501628041267395","0.7581055164337158","0.9998860955238342"
"30820","0.9804782867431641","0.9131999015808105","0.9999918937683105","0.8491089344024658","0.756909191608429","0.9999186992645264"
"30840","0.9801053007443746","0.91204434633255","1","0.8516859610875448","0.7542643547058105","0.9998535513877869"
"30860","0.9813884099324545","0.91350919008255","0.9999837875366211","0.8506063222885132","0.7561523914337158","0.9998942613601685"
"30880","0.9809163808822632","0.9125488996505737","1","0.850619892279307","0.7529297471046448","0.9998860955238342"
"30900","0.9834798673788706","0.9293050765991211","0.9999918937683105","0.8522312144438425","0.7619792222976685","0.9998698234558105"
"30920","0.9821099638938904","0.9187175035476685","0.9999918937683105","0.8524984220663706","0.7588053941726685","0.9998779892921448"
"30940","0.9804253876209259","0.9035075306892395","1","0.8505683441956838","0.7610107660293579","0.9998860955238342"
"30960","0.9818319082260132","0.9115967154502869","1","0.8507731556892395","0.7505208849906921","0.9998617172241211"
"30980","0.983413408199946","0.92144376039505","0.9999918937683105","0.8555081387360891","0.7591390609741211","0.9998942613601685"
"31000","0.9826185802618662","0.9168376326560974","1","0.8545424242814382","0.7540446519851685","0.9998942613601685"
"31020","0.9827284514904022","0.9146159291267395","1","0.8527805209159851","0.7553060054779053","0.9998860955238342"
"31040","0.9788981477419535","0.8937581777572632","1","0.854593962430954","0.7596273422241211","0.9999023675918579"
"31060","0.9809462030728658","0.9064372181892395","1","0.8534329434235891","0.7599853873252869","0.9999186992645264"
"31080","0.981864462296168","0.9107096791267395","1","0.8541680773099264","0.7565186023712158","0.9999105334281921"
"31100","0.9819227854410807","0.9128662347793579","1","0.8521525462468466","0.7576090693473816","0.9999268054962158"
"31120","0.9824829498926798","0.9147135615348816","1","0.8505385021368662","0.7565511465072632","0.99993497133255"
"31140","0.9836697379748026","0.9210856556892395","1","0.8495375315348307","0.7501384019851685","0.9999268054962158"
"31160","0.9846381743748983","0.9270020127296448","1","0.8530938525994619","0.7551839351654053","0.99993497133255"
"31180","0.9833550751209259","0.9227458238601685","1","0.8504245777924856","0.7437582015991211","0.9999268054962158"
"31200","0.9845079481601715","0.9293376207351685","1","0.8510946035385132","0.7470784783363342","0.9999430775642395"
"31220","0.985948383808136","0.9388591051101685","1","0.8526706695556641","0.7475423812866211","0.9999430775642395"
"31240","0.9856798350811005","0.9327067732810974","1","0.8553779224554697","0.7525635361671448","0.9999430775642395"
"31260","0.9865668813387553","0.9372640252113342","1","0.8522868355115255","0.7483887076377869","0.9999675154685974"
"31280","0.9851250847180685","0.9272705316543579","1","0.8551446298758189","0.7474935054779053","0.9999512434005737"
"31300","0.9852607250213623","0.9331543445587158","1","0.8564494252204895","0.7538737654685974","0.9999430775642395"
"31320","0.9815172354380289","0.9082112908363342","1","0.8589505155881246","0.755444347858429","0.9999512434005737"
"31340","0.9817871550718943","0.9097331166267395","1","0.8565620084603628","0.7525635361671448","0.9999675154685974"
"31360","0.982382575670878","0.9161784052848816","1","0.8583252330621084","0.7558431625366211","0.9999593496322632"
"31380","0.9820394317309061","0.9145508408546448","1","0.8574368357658386","0.751782238483429","0.9999512434005737"
"31400","0.9845038851102194","0.9238770008087158","1","0.8568264842033386","0.7530761957168579","0.9999756217002869"
"31420","0.9850179354349772","0.9259684681892395","1","0.8552951812744141","0.7502848505973816","0.9999512434005737"
"31440","0.9848470389842987","0.9303385615348816","0.9999918937683105","0.8560303151607513","0.7465820908546448","0.9999268054962158"
"31460","0.9820909599463145","0.9172444939613342","1","0.8552260001500448","0.750927746295929","0.9999675154685974"
"31480","0.9816297988096873","0.9152750968933105","1","0.8570326368014017","0.7511963248252869","0.9999756217002869"
"31500","0.9848050177097321","0.9299642443656921","0.9999918937683105","0.8590807120005289","0.7557861804962158","0.9999593496322632"
"31520","0.9845228791236877","0.9312582015991211","1","0.8557278513908386","0.7429037094116211","0.9998779892921448"
"31540","0.9861477712790171","0.9393717646598816","1","0.8551120857397715","0.7435058951377869","0.9999918937683105"
"31560","0.9849243462085724","0.9271078109741211","1","0.8547323048114777","0.7517659664154053","0.9999512434005737"
"31580","0.9856567879517873","0.9327881336212158","1","0.8556017180283865","0.7486572861671448","0.9999268054962158"
"31600","0.9860094288984934","0.9336833357810974","1","0.8559543589750925","0.7505859732627869","0.9999837875366211"
"31620","0.9860948721567789","0.9334473013877869","1","0.8570055166880289","0.7527018785476685","0.9999593496322632"
"31640","0.9848280549049377","0.9277588129043579","1","0.8568916022777557","0.7486572861671448","0.9999837875366211"
"31660","0.985955168803533","0.93389493227005","1","0.8571452299753824","0.7521159052848816","0.9999837875366211"
"31680","0.9835191965103149","0.9159017205238342","1","0.858072966337204","0.7475830316543579","0.9999675154685974"
"31700","0.982157419125239","0.9100993275642395","1","0.858536829551061","0.7476481795310974","0.9999756217002869"
"31720","0.9858358105023702","0.9261068105697632","1","0.8616333504517873","0.7568034529685974","0.9999837875366211"
"31740","0.9862020214398702","0.9281006455421448","1","0.8593262235323588","0.7445638179779053","0.9999918937683105"
"31760","0.9869737923145294","0.9330567121505737","1","0.860704263051351","0.7501139640808105","0.9999918937683105"
"31780","0.9864583710829417","0.9323568344116211","1","0.8580973843733469","0.7431478500366211","0.9999837875366211"
"31800","0.9869480033715566","0.9351481795310974","1","0.8608168264230093","0.7500569820404053","0.9999918937683105"
"31820","0.9868964552879333","0.9324056506156921","1","0.862174520889918","0.7481445670127869","1"
"31840","0.9868829051653544","0.9350098371505737","1","0.862156887849172","0.7573893666267395","1"
"31860","0.9881280163923899","0.9387044906616211","1","0.862809290488561","0.7528320550918579","0.9999918937683105"
"31880","0.9890150626500448","0.9443197250366211","1","0.8625786999861399","0.744702160358429","1"
"31900","0.9899563690026602","0.9498128890991211","1","0.8633056978384653","0.7533935904502869","1"
"31920","0.9892361561457316","0.9462891221046448","1","0.8589857717355093","0.7413737177848816","1"
"31940","0.9921726087729136","0.9623128771781921","1","0.8633762300014496","0.749951183795929","0.9999918937683105"
"31960","0.992405911286672","0.9643229842185974","1","0.8622138599554697","0.7541911005973816","1"
"31980","0.9927951792875925","0.9683919548988342","1","0.864781399567922","0.7595703601837158","0.9999918937683105"
"32000","0.9938626190026602","0.9731771349906921","1","0.8621311187744141","0.7446940541267395","0.9999918937683105"
"32020","0.9924954275290171","0.9650554060935974","1","0.8625895579655966","0.7483724355697632","0.9999918937683105"
"32040","0.9933078587055206","0.9699951410293579","1","0.864164263010025","0.7488281726837158","1"
"32060","0.9928019642829895","0.9673665761947632","1","0.8652398387591044","0.7506185173988342","1"
"32080","0.9927748243014017","0.9677490592002869","1","0.8642524381478628","0.7501384019851685","1"
"32100","0.9934353629748026","0.9699951410293579","1","0.8639160593350729","0.7514486312866211","1"
"32120","0.9927246570587158","0.9679118394851685","0.9999918937683105","0.8648939629395803","0.7478109002113342","1"
"32140","0.9929280877113342","0.9691325426101685","1","0.8650309642155966","0.7526611685752869","1"
"32160","0.9923801422119141","0.9662842154502869","1","0.8632785777250925","0.7515788078308105","1"
"32180","0.9926595389842987","0.9679036736488342","1","0.8606282869974772","0.7485270500183105","1"
"32200","0.9929213325182596","0.97332364320755","1","0.864218513170878","0.7494547963142395","1"
"32220","0.9929579496383667","0.9722493886947632","1","0.865806778271993","0.752880871295929","1"
"32240","0.9912136892477671","0.9631429314613342","1","0.8670478264490763","0.7542643547058105","1"
"32260","0.9920614063739777","0.9675781726837158","0.9999918937683105","0.8690986037254333","0.7612874507904053","1"
"32280","0.9903578460216522","0.9546631574630737","1","0.8704712291558584","0.7601562738418579","1"
"32300","0.9892917772134145","0.9490804672241211","0.9999837875366211","0.8716376821200053","0.7624349594116211","1"
"32320","0.9887817800045013","0.9485677480697632","0.9999918937683105","0.8708238701025645","0.755688488483429","1"
"32340","0.9917155305544535","0.9647705554962158","1","0.8721191783746084","0.7543376088142395","1"
"32360","0.9922485748926798","0.9686768054962158","1","0.8711100618044535","0.758374035358429","1"
"32380","0.9922350148359934","0.9662598371505737","1","0.8717502653598785","0.7590169906616211","1"
"32400","0.9919840892155966","0.9639160633087158","1","0.8724392652511597","0.7605631947517395","1"
"32420","0.9919569691022238","0.9690023064613342","1","0.8723158439000448","0.7576172351837158","1"
"32440","0.9923516511917114","0.9691325426101685","1","0.8709540764490763","0.748608410358429","1"
"32460","0.9925903777281443","0.9689942002296448","0.9999918937683105","0.8716214001178741","0.7548991441726685","1"
"32480","0.9946099718411764","0.9801514148712158","0.9999837875366211","0.8723348478476206","0.7583008408546448","1"
"32500","0.9927463531494141","0.9687581658363342","1","0.8736816843350729","0.7611084580421448","1"
"32520","0.9954834282398224","0.9853271842002869","1","0.8737318615118662","0.7579915523529053","1"
"32540","0.9957601328690847","0.9875244498252869","0.9999918937683105","0.8722860018412272","0.7508626580238342","1"
"32560","0.9946954250335693","0.9812012314796448","1","0.8727051119009653","0.7541992664337158","1"
"32580","0.9951619903246561","0.9830566644668579","0.9999837875366211","0.8741781115531921","0.7597982287406921","0.9999918937683105"
"32600","0.9953315258026123","0.9831543564796448","1","0.8731432060400645","0.7614990472793579","1"
"32620","0.9953410228093466","0.9850667715072632","1","0.8755140900611877","0.7682698965072632","1"
"32640","0.9951565663019816","0.9851888418197632","1","0.8737779855728149","0.7630859613418579","1"
"32660","0.9958442250887553","0.98638516664505","1","0.8744154572486877","0.7631266713142395","1"
"32680","0.9951728383700053","0.98162442445755","1","0.8780599236488342","0.7638265490531921","1"
"32700","0.994561125834783","0.9811849594116211","1","0.8783217072486877","0.7635742425918579","0.9999918937683105"
"32720","0.9953857958316803","0.9858806133270264","1","0.8775974214076996","0.7675862908363342","1"
"32740","0.9953722159067789","0.9845947623252869","1","0.8794583082199097","0.765820324420929","1"
"32760","0.9955648183822632","0.9849772453308105","1","0.8769572277863821","0.7565999627113342","1"
"32780","0.9957112967967987","0.9864258170127869","1","0.8788642485936483","0.7638265490531921","1"
"32800","0.9955037732919058","0.9856608510017395","1","0.8784274955590566","0.7610107660293579","1"
"32820","0.9958184560139974","0.9865235090255737","1","0.8800198435783386","0.7647135853767395","1"
"32840","0.9961195588111877","0.9864177107810974","1","0.8789944450060526","0.7628662586212158","1"
"32860","0.9966525932153066","0.9902099967002869","1","0.8804335097471873","0.7657552361488342","1"
"32880","0.9970120191574097","0.9900716543197632","1","0.8814887503782908","0.7697510123252869","1"
"32900","0.996542731920878","0.9899984002113342","1","0.8796441356341044","0.7669108510017395","1"
"32920","0.9964138766129812","0.9877523183822632","1","0.8802571992079417","0.7623942494392395","1"
"32940","0.9965318938096365","0.9883220195770264","1","0.8810262580712637","0.7649089097976685","0.9999837875366211"
"32960","0.9962999522686005","0.9867106676101685","1","0.8812242647012075","0.7628092765808105","1"
"32980","0.9963623483975729","0.98785001039505","1","0.8796441356341044","0.7627360224723816","1"
"33000","0.9964111745357513","0.9888103008270264","1","0.8810533682505289","0.7611328363418579","1"
"33020","0.9969048698743185","0.9898112416267395","1","0.8811550935109457","0.7589355707168579","1"
"33040","0.998038778702418","0.9932048320770264","1","0.8822306593259176","0.7631429433822632","1"
"33060","0.9977064629395803","0.9915772080421448","1","0.8820868929227194","0.7592855095863342","1"
"33080","0.9975776076316833","0.9904866814613342","1","0.8808905978997549","0.7550130486488342","1"
"33100","0.9972765147686005","0.9884766340255737","1","0.879966934521993","0.759106457233429","1"
"33120","0.997458259264628","0.9902507066726685","1","0.8800374666849772","0.7637370228767395","1"
"33140","0.9971218804518381","0.9889160394668579","1","0.8790242870648702","0.7676758170127869","1"
"33160","0.9973416129748026","0.9902588129043579","1","0.8831882476806641","0.7663493156433105","0.9999918937683105"
"33180","0.9972656567891439","0.99004727602005","1","0.8820285697778066","0.7663330435752869","1"
"33200","0.9976115226745605","0.9904215931892395","1","0.8811306655406952","0.7576253414154053","1"
"33220","0.9973226388295492","0.9891276359558105","0.9999918937683105","0.8809652129809061","0.7585042715072632","1"
"33240","0.9970147411028544","0.9881104230880737","1","0.8826538423697153","0.7552816271781921","0.9999918937683105"
"33260","0.9968289236227671","0.9856608510017395","1","0.8809082408746084","0.7494385242462158","1"
"33280","0.9969143668810526","0.9864502549171448","1","0.8827664156754812","0.7631022334098816","1"
"33300","0.9968980948130289","0.98748379945755","1","0.8820028007030487","0.752514660358429","1"
"33320","0.9973266919453939","0.9884847402572632","1","0.8833889762560526","0.7581136226654053","1"
"33340","0.9972439606984457","0.9885335564613342","1","0.8831706047058105","0.7577393054962158","1"
"33360","0.997770220041275","0.9911214709281921","1","0.8810615042845408","0.756909191608429","1"
"33380","0.9978570342063904","0.9925049543380737","1","0.8811822235584259","0.7573161125183105","1"
